Var1,time,acc_x,acc_y,acc_z,pulse,eda
7707,77070,523.93,109.86,828.12,0.45,9.23
7708,77080,527.34,112.3,823.24,0.45,9.22
7709,77090,517.58,109.86,822.75,0.45,9.08
7710,77100,551.27,120.12,829.59,0.45,9.3
7711,77110,537.11,100.59,825.68,0.44,9.1
7712,77120,529.3,115.23,822.27,0.44,9.22
7713,77130,533.69,112.3,825.68,0.44,9.31
7714,77140,538.09,104.98,833.5,0.44,9.26
7715,77150,534.18,96.68,812.99,0.44,9.14
7716,77160,544.92,103.52,816.89,0.43,9.47
7717,77170,542.48,111.33,828.12,0.43,9.19
7718,77180,537.6,102.05,831.05,0.44,9.49
7719,77190,547.85,115.72,817.38,0.43,9.28
7720,77200,514.16,111.33,820.8,0.43,9.37
7721,77210,533.69,101.07,821.29,0.43,9.19
7722,77220,540.53,110.84,823.73,0.43,9.18
7723,77230,522.46,107.42,817.38,0.43,9.23
7724,77240,530.76,107.42,829.59,0.43,9.36
7725,77250,539.55,100.59,806.64,0.43,9.06
7726,77260,530.76,115.23,822.75,0.43,9.33
7727,77270,540.53,106.45,818.85,0.43,9.2
7728,77280,537.6,87.4,821.78,0.43,9.19
7729,77290,534.18,104.98,827.64,0.43,9.19
7730,77300,538.57,118.65,818.36,0.43,9.41
7731,77310,537.11,125.49,816.41,0.43,9.36
7732,77320,547.36,111.82,810.06,0.43,9.28
7733,77330,545.9,101.56,821.29,0.43,9.21
7734,77340,547.85,115.72,826.17,0.44,9.17
7735,77350,535.16,102.05,819.34,0.44,9.25
7736,77360,526.86,115.23,823.24,0.44,9.31
7737,77370,547.85,103.52,829.59,0.45,9.28
7738,77380,532.71,124.51,821.78,0.46,9.17
7739,77390,545.41,119.63,812.5,0.47,9.28
7740,77400,540.53,91.31,812.01,0.49,9.22
7741,77410,547.85,95.7,826.17,0.49,9.23
7742,77420,541.5,109.86,818.36,0.51,9.32
7743,77430,536.62,112.3,824.22,0.52,9.02
7744,77440,535.16,110.35,818.36,0.52,8.58
7745,77450,537.6,108.4,818.85,0.53,9.3
7746,77460,541.5,109.37,806.15,0.53,9.28
7747,77470,532.23,112.3,827.15,0.53,9.11
7748,77480,556.15,106.45,819.82,0.53,9.36
7749,77490,541.02,120.61,820.31,0.52,9.16
7750,77500,532.71,111.33,818.85,0.52,9.28
7751,77510,533.69,116.21,816.41,0.51,9.28
7752,77520,543.95,107.91,819.82,0.5,9.32
7753,77530,538.57,111.33,821.29,0.49,9.14
7754,77540,535.64,122.56,811.04,0.48,9.36
7755,77550,540.04,111.33,829.59,0.47,9
7756,77560,535.64,111.82,812.99,0.46,9.19
7757,77570,524.9,109.37,808.59,0.45,9.23
7758,77580,538.09,104.98,818.85,0.44,9.12
7759,77590,539.55,104.49,802.73,0.44,9.12
7760,77600,532.71,107.91,827.15,0.43,9.37
7761,77610,533.2,112.79,821.29,0.43,9.28
7762,77620,548.34,112.3,821.78,0.43,9.19
7763,77630,532.23,111.33,817.38,0.42,9.33
7764,77640,531.25,106.93,826.66,0.42,9.27
7765,77650,536.62,109.86,822.75,0.43,9.09
7766,77660,541.99,126.95,823.24,0.42,9.37
7767,77670,539.06,115.23,825.68,0.43,9.05
7768,77680,535.64,101.56,818.85,0.43,9.45
7769,77690,534.67,103.52,820.8,0.43,9.25
7770,77700,536.62,103.03,823.73,0.44,9.1
7771,77710,540.53,115.72,820.8,0.44,8.98
7772,77720,530.76,96.68,823.73,0.44,9.18
7773,77730,536.62,105.96,823.73,0.45,9.08
7774,77740,541.99,106.93,825.68,0.45,9.27
7775,77750,534.18,103.03,828.61,0.45,9.15
7776,77760,541.5,112.3,817.38,0.45,9.28
7777,77770,542.97,114.26,814.45,0.46,9.17
7778,77780,542.48,111.82,820.31,0.46,9.3
7779,77790,529.3,111.33,812.99,0.46,9.25
7780,77800,534.67,106.93,812.99,0.46,9.28
7781,77810,537.11,106.45,823.24,0.46,8.72
7782,77820,521,91.8,826.17,0.46,9.14
7783,77830,527.34,103.52,831.05,0.46,9.1
7784,77840,532.23,103.03,813.48,0.46,9.37
7785,77850,540.53,95.7,829.59,0.45,9.12
7786,77860,541.02,95.21,821.29,0.45,9.25
7787,77870,529.3,111.82,826.66,0.45,9.11
7788,77880,527.83,123.54,817.87,0.44,9.09
7789,77890,531.25,116.21,815.43,0.44,9.08
7790,77900,543.46,112.79,818.36,0.44,9.42
7791,77910,538.57,119.14,820.8,0.44,9.15
7792,77920,540.04,124.51,827.15,0.44,9.28
7793,77930,534.67,116.7,822.75,0.44,9.09
7794,77940,536.62,101.07,817.38,0.43,9.26
7795,77950,546.39,111.82,822.27,0.43,9.11
7796,77960,541.02,100.59,813.48,0.44,9.32
7797,77970,537.11,104.49,829.59,0.43,9.02
7798,77980,543.95,116.7,810.55,0.43,9.1
7799,77990,535.16,114.26,814.94,0.43,9.18
7800,78000,533.69,116.21,803.71,0.43,9.31
7801,78010,538.09,107.91,825.2,0.43,9.08
7802,78020,541.5,121.09,826.66,0.43,9.98
7803,78030,540.04,104,819.34,0.43,9.17
7804,78040,543.46,100.59,818.36,0.43,9.14
7805,78050,544.92,100.1,826.17,0.44,9.26
7806,78060,538.57,104,825.68,0.44,9.35
7807,78070,536.62,102.54,826.17,0.45,8.97
7808,78080,530.76,109.86,827.15,0.46,9.27
7809,78090,540.53,117.19,820.31,0.47,9.16
7810,78100,541.02,102.05,806.15,0.48,9.14
7811,78110,537.11,118.65,824.22,0.49,9.06
7812,78120,534.67,112.79,821.78,0.5,9.12
7813,78130,539.55,119.14,832.03,0.51,9.28
7814,78140,542.48,104.98,812.5,0.52,9.1
7815,78150,538.09,105.47,821.78,0.52,9.2
7816,78160,538.57,109.37,814.94,0.52,9.37
7817,78170,542.97,107.42,829.59,0.52,9.07
7818,78180,533.2,112.79,812.99,0.52,9.17
7819,78190,531.74,116.7,821.29,0.51,9.31
7820,78200,541.02,92.77,812.01,0.51,9.23
7821,78210,530.76,100.1,819.34,0.51,9.17
7822,78220,541.5,100.59,823.73,0.5,9.42
7823,78230,545.41,110.84,819.82,0.49,9.07
7824,78240,521,95.21,823.73,0.48,9.36
7825,78250,531.74,112.3,821.78,0.47,9.22
7826,78260,522.95,113.77,817.38,0.46,9.18
7827,78270,537.11,102.05,820.8,0.45,9.14
7828,78280,546.87,115.23,816.89,0.44,9.33
7829,78290,546.39,109.37,817.38,0.43,9.19
7830,78300,549.8,99.12,813.48,0.43,9.2
7831,78310,541.99,113.77,821.78,0.42,9.12
7832,78320,537.11,113.77,827.15,0.42,9.34
7833,78330,530.76,112.79,824.71,0.42,9.21
7834,78340,543.95,96.68,811.04,0.41,9.28
7835,78350,531.25,109.37,807.62,0.41,9.19
7836,78360,521.97,104.98,814.94,0.42,9.32
7837,78370,545.41,103.03,814.45,0.42,9.23
7838,78380,540.53,95.21,825.2,0.42,9.3
7839,78390,539.06,111.82,812.99,0.43,9.08
7840,78400,541.02,107.91,813.48,0.43,9.28
7841,78410,546.39,109.37,820.31,0.43,8.77
7842,78420,540.53,111.82,808.11,0.44,9.08
7843,78430,527.83,112.3,827.15,0.44,9
7844,78440,545.9,107.91,817.38,0.44,9.28
7845,78450,553.71,112.3,812.01,0.45,9.2
7846,78460,548.34,100.59,823.24,0.45,9.11
7847,78470,527.34,108.89,824.71,0.45,9.01
7848,78480,541.02,108.4,812.01,0.45,9.17
7849,78490,528.32,105.96,817.38,0.46,9.22
7850,78500,543.95,118.16,817.87,0.45,9.09
7851,78510,558.59,120.12,828.61,0.46,9.06
7852,78520,549.8,102.54,813.96,0.46,9.22
7853,78530,544.43,105.96,826.66,0.45,9.17
7854,78540,535.64,103.03,821.29,0.45,9.34
7855,78550,541.99,108.4,820.31,0.45,9.08
7856,78560,535.16,97.66,824.71,0.44,9.28
7857,78570,536.13,114.75,833.5,0.44,9.24
7858,78580,521.97,103.03,830.57,0.44,9.32
7859,78590,529.79,96.68,816.89,0.43,9.08
7860,78600,541.02,95.7,827.64,0.43,9.28
7861,78610,555.66,129.39,818.36,0.43,9.23
7862,78620,547.36,104.49,825.2,0.43,9.3
7863,78630,530.27,109.37,818.36,0.43,9.06
7864,78640,540.04,109.86,819.34,0.43,9.2
7865,78650,551.76,123.05,821.78,0.43,9.1
7866,78660,542.97,112.79,811.04,0.43,9.34
7867,78670,536.13,111.33,820.31,0.43,9.15
7868,78680,537.11,119.14,820.8,0.43,9.08
7869,78690,542.48,102.05,824.71,0.43,9.14
7870,78700,533.2,109.37,825.2,0.43,9.31
7871,78710,533.2,102.05,824.71,0.43,9.28
7872,78720,542.97,120.12,817.38,0.42,9.28
7873,78730,538.57,106.93,822.75,0.43,9.07
7874,78740,540.53,116.21,826.17,0.43,9.26
7875,78750,532.71,120.12,826.66,0.43,9.26
7876,78760,537.6,114.75,814.45,0.43,9.28
7877,78770,528.32,112.79,818.85,0.44,8.99
7878,78780,528.32,124.51,817.87,0.45,9.11
7879,78790,547.36,105.96,827.64,0.46,9.11
7880,78800,527.83,112.79,821.78,0.47,9.29
7881,78810,538.09,104,821.78,0.48,9.14
7882,78820,535.16,98.14,821.78,0.49,9.15
7883,78830,542.97,118.16,816.89,0.5,9.05
7884,78840,541.99,104,825.68,0.51,9.3
7885,78850,531.25,102.54,827.64,0.51,9.08
7886,78860,539.06,101.56,821.29,0.52,9.12
7887,78870,538.57,110.35,826.17,0.51,8.97
7888,78880,541.5,104,813.96,0.51,9.22
7889,78890,542.97,107.42,819.34,0.51,9.22
7890,78900,532.71,109.86,818.36,0.5,9.36
7891,78910,538.09,110.35,813.48,0.49,9.16
7892,78920,549.32,109.37,820.8,0.48,9.36
7893,78930,539.55,108.89,818.36,0.47,9.1
7894,78940,538.09,102.54,816.89,0.47,9.21
7895,78950,528.32,110.84,816.89,0.46,9.08
7896,78960,530.76,104,830.57,0.46,9.34
7897,78970,535.64,108.89,819.82,0.44,9.21
7898,78980,536.62,124.02,813.96,0.44,9.31
7899,78990,536.13,106.45,812.01,0.43,8.98
7900,79000,538.09,118.16,813.48,0.43,9.19
7901,79010,551.27,103.03,821.711324746583,0.42,9.17
7902,79020,535.64,118.65,819.34,0.42,9.46
7903,79030,541.02,116.21,804.2,0.42,9.08
7904,79040,547.85,118.65,813.96,0.42,9.08
7905,79050,541.99,106.93,822.75,0.42,9.08
7906,79060,530.76,104,817.87,0.42,9.11
7907,79070,533.69,110.35,822.27,0.42,9.14
7908,79080,530.27,122.07,821.707954157176,0.43,9.22
7909,79090,550.78,110.35,823.73,0.43,9.23
7910,79100,527.83,109.86,815.43,0.43,9.21
7911,79110,543.46,126.46,806.15,0.44,9.07
7912,79120,531.74,104.98,807.62,0.43,9
7913,79130,544.43,101.56,807.62,0.44,9.1
7914,79140,539.55,108.89,813.48,0.44,9.25
7915,79150,541.99,108.89,806.64,0.44,9.09
7916,79160,541.02,112.79,811.04,0.44,9.28
7917,79170,549.32,109.37,823.73,0.44,9.04
7918,79180,535.16,110.84,829.1,0.44,9.15
7919,79190,534.67,114.26,825.68,0.44,9.14
7920,79200,541.02,119.63,813.48,0.44,9.3
7921,79210,549.32,107.91,819.34,0.44,8.99
7922,79220,542.97,109.37,818.85,0.44,9.3
7923,79230,542.97,108.4,827.64,0.44,9.22
7924,79240,536.13,114.75,824.71,0.43,9.14
7925,79250,535.64,112.79,815.43,0.43,9.06
7926,79260,542.48,110.84,828.12,0.43,9.11
7927,79270,531.25,110.35,826.66,0.43,9.2
7928,79280,553.22,109.86,811.52,0.43,9.28
7929,79290,534.18,102.05,816.41,0.44,9.14
7930,79300,536.62,115.23,810.55,0.43,9.19
7931,79310,537.6,113.28,819.82,0.43,9.08
7932,79320,528.32,106.45,833.98,0.43,9.08
7933,79330,535.16,105.96,804.2,0.43,9.21
7934,79340,537.11,118.16,827.15,0.43,9.3
7935,79350,542.97,100.1,814.45,0.43,9.1
7936,79360,543.95,111.33,819.34,0.43,9.08
7937,79370,524.9,114.75,816.41,0.43,9.12
7938,79380,545.9,106.93,811.52,0.43,9.27
7939,79390,542.97,116.21,817.87,0.43,9.24
7940,79400,535.64,111.82,819.82,0.42,9.05
7941,79410,548.34,112.3,829.1,0.42,8.97
7942,79420,535.16,114.26,812.5,0.42,9.17
7943,79430,546.39,114.75,826.17,0.41,9.23
7944,79440,534.18,108.89,811.52,0.42,9.09
7945,79450,540.04,118.65,808.11,0.42,9
7946,79460,525.88,97.17,818.36,0.42,9.26
7947,79470,534.18,117.68,803.22,0.42,9.01
7948,79480,540.04,98.63,829.1,0.43,9.27
7949,79490,536.62,106.93,834.96,0.43,9.2
7950,79500,534.18,121.58,822.75,0.45,9.04
7951,79510,532.71,113.77,827.64,0.46,9.08
7952,79520,539.55,109.86,824.22,0.47,9.19
7953,79530,529.79,125,819.82,0.48,9.18
7954,79540,545.9,114.26,814.94,0.49,9.58
7955,79550,544.92,101.07,817.87,0.5,9.01
7956,79560,526.37,105.96,821.78,0.51,9.15
7957,79570,543.46,107.91,813.96,0.52,9.24
7958,79580,550.29,108.4,811.52,0.52,9.27
7959,79590,541.02,113.28,817.38,0.52,9.08
7960,79600,544.43,97.66,817.87,0.52,9.28
7961,79610,534.67,116.7,822.75,0.52,9.14
7962,79620,542.48,111.82,820.8,0.5,9.27
7963,79630,540.53,105.96,812.5,0.5,9.14
7964,79640,536.13,115.72,823.24,0.48,9.07
7965,79650,528.32,115.72,826.17,0.48,9.06
7966,79660,528.32,113.77,821.78,0.47,9.42
7967,79670,541.02,115.23,816.89,0.46,9.28
7968,79680,528.81,115.23,808.11,0.45,9.12
7969,79690,550.29,103.52,816.89,0.44,9.27
7970,79700,536.62,107.91,800.78,0.44,9.45
7971,79710,543.46,110.35,813.48,0.43,9.16
7972,79720,536.62,121.58,822.27,0.42,9.02
7973,79730,540.53,110.35,826.66,0.42,9.08
7974,79740,544.43,103.03,807.62,0.41,9.21
7975,79750,537.6,103.52,824.22,0.41,9.16
7976,79760,548.34,110.84,814.45,0.41,9.01
7977,79770,543.95,103.52,817.38,0.41,8.97
7978,79780,530.76,107.91,812.5,0.41,9.36
7979,79790,530.76,112.79,819.82,0.41,9.28
7980,79800,540.53,119.14,818.85,0.41,8.81
7981,79810,521.48,104.98,820.8,0.42,8.97
7982,79820,542.48,105.47,806.15,0.43,9.1
7983,79830,541.5,113.28,819.82,0.43,9.14
7984,79840,531.74,107.91,814.94,0.43,9.28
7985,79850,536.13,104,815.43,0.44,8.98
7986,79860,536.62,123.54,816.41,0.44,9.08
7987,79870,537.11,110.84,822.27,0.44,9.08
7988,79880,536.62,114.75,810.55,0.45,9.22
7989,79890,535.64,103.03,809.57,0.45,9.18
7990,79900,535.64,109.37,822.27,0.44,9.03
7991,79910,533.69,118.16,827.64,0.45,8.98
7992,79920,532.23,113.28,812.01,0.45,9.17
7993,79930,532.23,127.93,823.73,0.44,9.24
7994,79940,541.02,103.03,825.68,0.44,9.25
7995,79950,537.6,108.4,831.05,0.44,9.14
7996,79960,544.92,104,816.41,0.44,9.2
7997,79970,545.41,112.79,825.2,0.44,9.05
7998,79980,540.04,113.77,819.82,0.44,9.08
7999,79990,542.48,106.45,813.96,0.43,9.26
8000,80000,539.55,115.23,817.87,0.43,9.25
8001,80010,543.46,107.91,823.24,0.43,9.05
8002,80020,539.55,120.12,823.73,0.43,9.05
8003,80030,537.6,104.49,812.5,0.43,8.97
8004,80040,541.02,115.72,817.87,0.43,9.2
8005,80050,539.55,111.33,820.8,0.42,9.21
8006,80060,533.2,106.45,820.31,0.42,9.26
8007,80070,525.39,112.3,812.01,0.42,9.08
8008,80080,535.16,115.23,827.15,0.42,9.25
8009,80090,549.8,109.86,814.45,0.42,9.01
8010,80100,539.06,120.61,826.17,0.42,9.23
8011,80110,535.16,125.49,819.34,0.41,9.2
8012,80120,536.13,106.45,827.64,0.41,9.28
8013,80130,530.76,114.26,822.27,0.42,8.91
8014,80140,530.27,109.37,801.27,0.42,9.03
8015,80150,536.13,104.98,817.38,0.42,8.97
8016,80160,525.39,104.49,827.64,0.42,9.08
8017,80170,537.6,116.7,822.75,0.42,8.97
8018,80180,546.39,103.03,817.38,0.42,9.32
8019,80190,549.32,111.33,824.71,0.42,9.22
8020,80200,546.87,109.86,817.87,0.42,9.28
8021,80210,541.5,117.19,822.27,0.42,9.21
8022,80220,533.2,101.07,823.24,0.43,9.16
8023,80230,534.67,118.65,817.87,0.43,9.16
8024,80240,521,128.42,825.68,0.44,9.08
8025,80250,526.37,104,830.57,0.45,9.08
8026,80260,528.81,113.28,823.24,0.46,9.15
8027,80270,530.76,117.68,819.82,0.47,9.09
8028,80280,532.71,106.93,812.01,0.48,9.12
8029,80290,535.16,108.4,822.75,0.49,8.81
8030,80300,545.9,107.42,828.12,0.5,9.07
8031,80310,535.64,97.66,824.22,0.51,9.2
8032,80320,531.25,104.49,818.85,0.51,9.16
8033,80330,532.71,110.35,819.34,0.51,9.18
8034,80340,545.41,113.28,828.12,0.51,9.16
8035,80350,526.37,102.05,821.29,0.51,9.18
8036,80360,549.8,116.21,817.87,0.51,9.08
8037,80370,545.9,120.61,813.48,0.5,9.16
8038,80380,547.36,106.93,817.87,0.5,9.28
8039,80390,528.81,101.56,820.31,0.48,9.06
8040,80400,530.27,110.84,835.45,0.48,9.05
8041,80410,541.02,106.93,808.11,0.47,9.19
8042,80420,530.76,105.47,817.87,0.46,9.06
8043,80430,540.04,122.07,820.31,0.45,9.16
8044,80440,533.2,96.19,826.17,0.44,9.27
8045,80450,543.95,117.19,817.87,0.44,9.01
8046,80460,531.25,97.66,812.99,0.43,9
8047,80470,549.32,123.05,809.57,0.42,9.11
8048,80480,537.11,111.82,825.68,0.42,9.05
8049,80490,525.88,108.89,819.82,0.41,9.24
8050,80500,538.09,104,811.52,0.41,9.28
8051,80510,539.06,107.42,816.41,0.41,8.96
8052,80520,543.46,118.65,813.48,0.41,9.22
8053,80530,544.43,106.93,811.04,0.41,9.08
8054,80540,540.04,106.93,815.43,0.42,9.2
8055,80550,538.09,113.28,822.27,0.42,9.23
8056,80560,535.64,102.54,822.27,0.42,9.16
8057,80570,533.2,102.54,820.8,0.43,9.09
8058,80580,540.04,118.16,820.31,0.43,9.1
8059,80590,536.62,111.33,809.57,0.43,8.89
8060,80600,530.76,109.37,819.82,0.44,9.08
8061,80610,537.6,124.51,829.1,0.44,9.12
8062,80620,539.06,109.86,828.12,0.44,9.17
8063,80630,535.64,105.47,812.99,0.45,8.88
8064,80640,539.55,95.21,808.59,0.44,9.15
8065,80650,529.3,104.49,821.29,0.44,9.19
8066,80660,541.5,108.4,828.12,0.45,8.86
8067,80670,519.53,98.14,813.96,0.44,8.91
8068,80680,530.76,109.37,816.41,0.44,9.15
8069,80690,532.23,112.3,807.62,0.45,8.97
8070,80700,529.79,107.91,803.71,0.44,9.53
8071,80710,527.83,121.58,823.73,0.44,9.16
8072,80720,529.79,105.47,818.85,0.44,9.03
8073,80730,528.32,111.33,819.34,0.44,9.16
8074,80740,535.64,113.77,813.48,0.43,9
8075,80750,536.62,118.16,819.82,0.43,9.08
8076,80760,542.97,117.68,810.06,0.43,9.12
8077,80770,546.87,107.91,809.08,0.43,9.01
8078,80780,537.11,108.4,822.27,0.43,9.26
8079,80790,534.67,97.17,825.68,0.43,9.07
8080,80800,545.41,116.7,830.57,0.42,9.17
8081,80810,534.18,105.96,814.45,0.42,9.13
8082,80820,531.25,115.72,822.27,0.43,9.12
8083,80830,546.39,108.4,824.22,0.42,9.05
8084,80840,536.13,114.26,816.41,0.43,8.93
8085,80850,549.8,123.05,826.17,0.43,9.21
8086,80860,547.85,120.61,812.01,0.43,9.01
8087,80870,542.48,108.89,818.85,0.43,9.05
8088,80880,541.99,101.56,817.38,0.43,9.12
8089,80890,550.29,111.33,819.82,0.43,9.26
8090,80900,544.43,110.84,820.8,0.43,9.16
8091,80910,539.06,97.66,825.2,0.43,9.05
8092,80920,543.46,107.42,819.34,0.42,9.28
8093,80930,528.81,111.33,810.06,0.42,8.91
8094,80940,531.74,113.28,823.24,0.42,9.14
8095,80950,537.11,120.12,821.29,0.42,8.95
8096,80960,535.64,107.42,817.87,0.42,9.08
8097,80970,531.74,118.16,819.82,0.42,8.92
8098,80980,523.44,119.14,811.52,0.42,9.16
8099,80990,548.83,122.07,823.24,0.43,8.95
8100,81000,548.83,111.33,818.36,0.43,9.24
8101,81010,536.62,110.84,811.52,0.44,9.17
8102,81020,541.02,107.42,811.52,0.45,9.08
8103,81030,520.51,98.63,816.41,0.46,9.17
8104,81040,538.57,107.91,819.82,0.47,9
8105,81050,531.25,102.05,816.41,0.48,9.15
8106,81060,543.46,99.12,822.75,0.49,9.19
8107,81070,535.64,112.3,818.85,0.5,9.1
8108,81080,537.6,98.14,810.55,0.51,9.06
8109,81090,540.04,117.19,818.85,0.51,8.95
8110,81100,546.39,108.4,820.8,0.52,9.11
8111,81110,525.88,104.98,815.92,0.51,9.16
8112,81120,534.18,92.77,819.34,0.51,9.14
8113,81130,536.13,99.12,834.47,0.51,9.19
8114,81140,536.62,103.03,815.43,0.5,9.27
8115,81150,542.97,112.3,825.2,0.49,8.99
8116,81160,541.99,115.72,825.68,0.48,9.36
8117,81170,524.41,116.21,823.24,0.47,9.02
8118,81180,541.5,111.82,816.89,0.46,9.28
8119,81190,540.53,105.47,815.92,0.46,9.05
8120,81200,542.97,116.21,816.41,0.44,9.22
8121,81210,541.02,114.75,817.87,0.44,9.07
8122,81220,536.13,116.7,812.99,0.43,9.09
8123,81230,538.57,101.56,815.92,0.42,9.08
8124,81240,527.83,107.91,824.22,0.42,8.91
8125,81250,525.88,107.91,826.66,0.42,9.09
8126,81260,538.57,110.35,816.41,0.41,9.01
8127,81270,543.95,95.21,825.2,0.41,9.02
8128,81280,530.27,110.35,811.04,0.41,9.03
8129,81290,539.06,102.05,807.13,0.41,9.52
8130,81300,550.78,112.3,821.78,0.41,9.11
8131,81310,537.11,100.1,826.66,0.42,9.23
8132,81320,539.06,111.33,809.08,0.42,9.18
8133,81330,534.18,113.28,819.82,0.42,9.16
8134,81340,524.9,116.7,810.55,0.42,9.25
8135,81350,522.95,106.45,819.34,0.43,8.99
8136,81360,548.83,110.84,831.54,0.43,9.27
8137,81370,545.9,114.26,813.96,0.43,9.06
8138,81380,537.11,113.77,812.99,0.44,9.05
8139,81390,557.62,104.49,811.52,0.44,9.15
8140,81400,548.83,112.3,819.82,0.44,9
8141,81410,530.76,108.89,824.22,0.44,9.08
8142,81420,534.67,104.98,813.48,0.44,9.24
8143,81430,533.2,106.93,811.04,0.44,8.94
8144,81440,529.79,102.05,816.89,0.44,9.26
8145,81450,552.73,115.72,817.38,0.44,9.08
8146,81460,532.23,105.47,813.48,0.44,9.08
8147,81470,540.53,105.96,817.38,0.44,9.1
8148,81480,539.55,114.26,832.03,0.44,9.11
8149,81490,540.04,110.84,816.41,0.43,9.15
8150,81500,531.25,123.05,819.82,0.43,9.08
8151,81510,544.92,118.16,828.12,0.43,9.11
8152,81520,541.5,104,827.15,0.43,9.26
8153,81530,534.67,104.98,819.82,0.43,9.08
8154,81540,536.13,124.02,820.8,0.42,9.03
8155,81550,550.78,113.28,818.36,0.42,9.08
8156,81560,537.6,118.16,830.08,0.42,9.05
8157,81570,530.76,110.84,811.04,0.42,9.28
8158,81580,527.83,108.89,813.96,0.42,9.28
8159,81590,529.79,109.37,823.73,0.42,9.03
8160,81600,544.43,95.7,815.92,0.42,9.01
8161,81610,531.74,118.65,822.75,0.41,9.07
8162,81620,538.09,101.07,826.66,0.42,8.91
8163,81630,539.06,98.14,818.36,0.42,9.14
8164,81640,541.99,115.72,819.34,0.42,9.12
8165,81650,535.16,117.19,815.43,0.42,8.91
8166,81660,535.64,105.96,821.29,0.42,9.25
8167,81670,541.5,109.86,822.75,0.41,8.95
8168,81680,533.2,109.86,820.8,0.42,9.17
8169,81690,533.2,105.96,811.52,0.42,9.08
8170,81700,543.46,114.26,811.04,0.41,9.07
8171,81710,536.13,110.84,812.99,0.42,9.19
8172,81720,538.09,101.56,814.94,0.42,9.12
8173,81730,542.97,104.49,816.41,0.42,9.01
8174,81740,535.64,108.4,823.73,0.43,9.24
8175,81750,534.18,115.72,831.05,0.43,9.05
8176,81760,518.55,111.33,818.85,0.44,9.08
8177,81770,535.16,110.84,823.24,0.45,9.17
8178,81780,551.76,101.07,814.94,0.46,8.98
8179,81790,543.46,101.56,814.45,0.47,9.25
8180,81800,551.27,104.98,814.45,0.48,9.14
8181,81810,539.06,105.47,814.45,0.49,8.62
8182,81820,547.36,109.86,814.45,0.5,9.09
8183,81830,538.09,115.72,807.62,0.5,9.14
8184,81840,543.95,97.66,819.34,0.51,9.26
8185,81850,536.62,127.93,813.96,0.5,9.17
8186,81860,545.9,118.16,812.5,0.5,9.09
8187,81870,541.5,108.4,817.87,0.5,9.09
8188,81880,536.62,100.59,818.36,0.49,9.23
8189,81890,541.02,103.52,812.99,0.48,9.18
8190,81900,541.99,102.54,818.36,0.47,9.45
8191,81910,539.06,104.98,817.38,0.46,8.95
8192,81920,535.64,101.56,816.41,0.45,9.28
8193,81930,543.95,121.58,815.92,0.44,9.17
8194,81940,537.11,109.37,818.36,0.44,9.1
8195,81950,553.71,93.26,809.08,0.43,8.97
8196,81960,533.69,104.98,816.41,0.42,9.27
8197,81970,534.18,115.23,822.27,0.42,8.98
8198,81980,536.62,105.47,823.24,0.41,9.08
8199,81990,530.76,112.79,803.71,0.41,9.17
8200,82000,532.71,109.37,818.85,0.41,9.18
8201,82010,536.62,108.4,832.03,0.41,8.96
8202,82020,541.99,104.49,824.71,0.41,9.28
8203,82030,536.13,113.28,814.45,0.41,9.17
8204,82040,537.11,124.02,824.22,0.41,9.1
8205,82050,540.04,117.19,823.73,0.41,8.98
8206,82060,541.5,112.3,819.82,0.42,9.12
8207,82070,550.78,119.14,804.69,0.43,8.98
8208,82080,546.87,106.45,804.2,0.43,9.08
8209,82090,539.06,101.56,812.01,0.44,9.25
8210,82100,531.74,117.68,820.8,0.44,9.21
8211,82110,546.39,114.75,831.05,0.44,8.95
8212,82120,534.18,115.23,806.64,0.44,9.17
8213,82130,547.85,117.19,817.38,0.44,9.15
8214,82140,543.95,106.45,815.92,0.44,9.08
8215,82150,535.64,119.14,830.08,0.45,9.12
8216,82160,543.46,111.82,819.34,0.45,9.24
8217,82170,530.76,111.33,812.99,0.44,9.01
8218,82180,534.67,101.56,822.75,0.44,9.05
8219,82190,543.46,112.79,811.04,0.44,9.24
8220,82200,544.92,116.7,811.52,0.44,9.07
8221,82210,536.13,99.61,833.5,0.43,8.98
8222,82220,531.25,100.1,805.18,0.44,9.28
8223,82230,540.53,102.05,816.41,0.43,9.11
8224,82240,537.6,128.91,822.75,0.43,8.97
8225,82250,538.09,104,811.52,0.43,9.14
8226,82260,541.99,120.61,824.22,0.43,9.17
8227,82270,545.41,118.16,828.12,0.42,8.56
8228,82280,542.97,103.03,813.96,0.43,9.01
8229,82290,537.11,108.4,822.27,0.42,9.16
8230,82300,536.13,103.03,820.31,0.42,9.15
8231,82310,526.86,101.56,823.24,0.42,8.92
8232,82320,530.27,120.12,823.73,0.42,8.99
8233,82330,533.2,107.42,811.52,0.42,9.16
8234,82340,532.23,121.58,818.85,0.42,9
8235,82350,543.46,113.28,812.01,0.41,9
8236,82360,528.81,122.07,817.38,0.41,9.16
8237,82370,529.3,103.03,816.41,0.41,9.12
8238,82380,534.18,111.33,826.17,0.41,9.17
8239,82390,540.04,120.61,823.24,0.41,9.03
8240,82400,534.67,108.4,816.41,0.41,8.88
8241,82410,538.57,119.14,813.48,0.41,8.95
8242,82420,521.97,105.96,814.94,0.41,9.19
8243,82430,529.3,108.4,809.08,0.42,9.16
8244,82440,533.2,115.72,825.68,0.42,9
8245,82450,521,106.93,819.82,0.42,8.97
