Var1,time,acc_x,acc_y,acc_z,pulse,eda
558,5580,245.61,57.13,953.12,0.43,8.39
559,5590,246.09,62.01,961.91,0.43,8.58
560,5600,257.32,65.43,951.17,0.44,8.46
561,5610,238.77,67.87,960.45,0.44,8.42
562,5620,245.61,49.32,958.01,0.45,8.43
563,5630,249.02,68.85,945.31,0.46,8.48
564,5640,250.98,66.41,962.89,0.46,8.58
565,5650,264.16,49.32,953.61,0.47,8.37
566,5660,238.28,52.25,961.91,0.48,8.56
567,5670,251.46,62.01,957.52,0.48,8.42
568,5680,246.58,64.94,955.57,0.48,8.39
569,5690,241.21,50.78,949.71,0.48,8.47
570,5700,232.42,58.11,968.26,0.48,8.37
571,5710,256.84,60.06,954.59,0.47,8.51
572,5720,247.56,54.69,959.96,0.47,8.34
573,5730,249.02,62.01,963.87,0.46,8.5
574,5740,246.09,74.22,964.84,0.45,8.4
575,5750,250,75.2,966.8,0.45,8.59
576,5760,246.09,78.61,963.38,0.44,8.53
577,5770,239.75,65.43,959.96,0.44,8.38
578,5780,240.72,81.54,962.89,0.43,8.58
579,5790,236.33,61.52,958.5,0.42,8.44
580,5800,251.95,63.48,960.45,0.42,8.47
581,5810,247.56,70.31,952.64,0.41,8.53
582,5820,249.02,57.13,957.52,0.41,8.11
583,5830,250.49,71.29,950.68,0.41,8.54
584,5840,251.95,52.73,951.66,0.41,8.39
585,5850,239.75,65.92,969.24,0.41,8.44
586,5860,243.16,66.89,961.91,0.41,8.66
587,5870,242.19,60.55,966.8,0.41,8.59
588,5880,238.77,58.59,957.52,0.42,8.47
589,5890,247.07,59.57,949.71,0.42,8.41
590,5900,247.07,58.59,960.45,0.42,8.45
591,5910,250.98,63.96,963.38,0.43,8.58
592,5920,232.42,51.76,952.15,0.43,8.45
593,5930,251.95,53.71,950.2,0.43,8.63
594,5940,246.09,69.82,955.08,0.44,8.5
595,5950,252.93,57.62,947.75,0.44,8.5
596,5960,256.35,62.01,948.24,0.44,8.59
597,5970,229.49,56.15,952.15,0.44,8.4
598,5980,240.72,58.59,956.05,0.44,8.42
599,5990,237.3,57.62,961.91,0.44,8.61
600,6000,242.19,54.2,965.82,0.44,8.51
601,6010,248.54,60.55,949.71,0.44,8.39
602,6020,239.26,61.52,955.08,0.44,8.58
603,6030,252.93,55.18,957.52,0.44,8.57
604,6040,245.12,60.06,957.03,0.43,8.37
605,6050,247.07,68.85,960.94,0.43,8.37
606,6060,265.14,63.48,971.19,0.43,8.46
607,6070,248.54,57.62,946.78,0.44,8.37
608,6080,254.88,73.24,967.77,0.43,8.26
609,6090,237.79,60.55,958.5,0.43,8.59
610,6100,238.77,71.78,966.8,0.42,8.48
611,6110,223.63,62.01,949.71,0.42,8.37
612,6120,246.58,67.38,956.54,0.42,8.53
613,6130,238.77,51.27,962.89,0.42,8.47
614,6140,237.3,55.66,954.1,0.42,8.32
615,6150,248.54,55.18,958.01,0.43,8.92
616,6160,253.42,67.87,958.5,0.43,8.34
617,6170,245.61,68.85,959.96,0.42,8.3
618,6180,244.14,59.08,958.5,0.43,8.42
619,6190,247.07,63.48,960.45,0.43,8.6
620,6200,242.68,48.34,956.54,0.43,8.29
621,6210,254.88,61.52,968.75,0.43,8.4
622,6220,252.93,60.55,954.59,0.43,8.17
623,6230,245.12,61.04,945.8,0.43,8.5
624,6240,262.7,55.18,958.98,0.43,8.43
625,6250,246.09,67.87,959.96,0.43,8.31
626,6260,234.86,61.04,945.8,0.43,8.3
627,6270,250,68.36,950.68,0.43,8.62
628,6280,255.86,58.11,958.01,0.43,8.51
629,6290,236.82,64.94,966.8,0.43,8.31
630,6300,257.32,65.43,952.15,0.43,8.34
631,6310,249.02,60.55,965.33,0.43,8.5
632,6320,233.89,59.08,971.68,0.43,8.56
633,6330,236.82,75.2,962.4,0.43,8.41
634,6340,231.93,51.76,958.5,0.43,8.5
635,6350,238.77,68.36,964.36,0.43,8.54
636,6360,248.05,63.48,961.43,0.44,8.4
637,6370,240.72,62.01,950.68,0.45,8.47
638,6380,238.28,72.27,958.5,0.45,8.44
639,6390,246.58,62.01,950.68,0.46,8.34
640,6400,252.44,62.99,954.1,0.46,8.47
641,6410,254.88,69.34,953.61,0.46,8.5
642,6420,241.21,64.94,961.43,0.46,8.32
643,6430,246.58,44.92,949.22,0.47,8.66
644,6440,259.28,62.99,956.54,0.46,8.38
645,6450,242.68,64.45,965.33,0.46,8.4
646,6460,264.65,69.82,947.75,0.46,8.54
647,6470,234.86,64.94,943.36,0.46,8.49
648,6480,248.54,53.71,959.96,0.45,8.31
649,6490,254.88,69.34,950.68,0.44,8.71
650,6500,254.39,64.45,956.54,0.44,8.38
651,6510,242.19,68.85,952.64,0.43,8.55
652,6520,240.23,58.59,961.43,0.43,8.3
653,6530,253.91,66.41,962.4,0.43,8.4
654,6540,242.19,56.64,959.47,0.42,8.5
655,6550,259.28,70.31,965.82,0.42,8.49
656,6560,240.23,53.71,958.5,0.42,8.04
657,6570,255.86,62.01,961.91,0.42,8.45
658,6580,241.21,53.22,961.91,0.42,8.32
659,6590,241.21,48.83,961.91,0.43,8.61
660,6600,256.35,52.73,952.64,0.42,8.79
661,6610,262.21,65.43,949.22,0.43,9.24
662,6620,262.21,55.66,964.84,0.43,8.36
663,6630,243.65,66.89,952.15,0.43,8.46
664,6640,238.77,65.43,945.8,0.43,8.38
665,6650,250.49,64.94,958.01,0.44,8.54
666,6660,232.91,54.69,954.59,0.44,8.39
667,6670,247.07,59.57,963.87,0.44,8.61
668,6680,248.54,56.15,959.47,0.44,8.48
669,6690,241.21,66.41,957.52,0.44,8.83
670,6700,245.61,64.45,950.68,0.44,8.46
671,6710,249.51,67.38,949.22,0.44,8.38
672,6720,250.49,65.92,961.91,0.44,8.58
673,6730,243.65,62.99,953.12,0.44,8.38
674,6740,237.3,65.43,960.45,0.44,8.53
675,6750,229.49,69.82,963.38,0.44,8.44
676,6760,234.86,60.55,950.68,0.43,8.44
677,6770,229.49,57.62,963.38,0.43,8.54
678,6780,243.16,61.52,957.03,0.43,8.36
679,6790,257.32,66.89,951.17,0.42,8.5
680,6800,255.37,53.71,959.96,0.42,8.34
681,6810,238.28,65.43,951.66,0.42,8.5
682,6820,242.68,69.82,958.01,0.42,8.41
683,6830,238.77,61.04,956.54,0.42,8.56
684,6840,246.09,44.92,957.52,0.42,8.3
685,6850,256.35,71.29,953.12,0.42,8.47
686,6860,245.12,61.52,967.29,0.42,8.53
687,6870,233.89,58.59,960.94,0.42,8.39
688,6880,238.28,46.88,959.47,0.42,8.62
689,6890,242.19,66.89,958.98,0.42,8.53
690,6900,244.63,59.57,962.89,0.42,8.5
691,6910,249.51,44.92,950.2,0.42,8.65
692,6920,255.86,67.87,959.96,0.42,8.34
693,6930,246.09,65.92,953.61,0.42,8.59
694,6940,237.3,59.57,953.61,0.42,8.46
695,6950,227.54,73.73,958.01,0.42,8.53
696,6960,251.95,70.8,957.52,0.42,8.45
697,6970,253.91,61.04,945.8,0.42,8.38
698,6980,258.3,67.87,958.5,0.42,8.39
699,6990,250.98,54.69,951.17,0.42,8.44
700,7000,248.54,51.76,944.34,0.42,8.44
701,7010,245.12,52.25,961.91,0.42,8.58
702,7020,250,53.71,952.64,0.43,8.4
703,7030,259.28,64.45,948.24,0.43,8.56
704,7040,240.23,50.78,964.36,0.43,8.59
705,7050,245.12,47.36,953.12,0.43,8.43
706,7060,235.84,61.04,961.43,0.43,8.57
707,7070,256.35,63.96,957.03,0.43,8.41
708,7080,236.82,74.71,959.47,0.44,8.58
709,7090,245.12,59.08,957.52,0.44,8.53
710,7100,250,59.08,958.98,0.44,8.29
711,7110,244.14,71.29,964.36,0.45,8.69
712,7120,260.74,48.83,954.59,0.46,8.49
713,7130,245.61,64.94,957.03,0.46,8.42
714,7140,235.84,50.78,958.5,0.46,8.5
715,7150,259.77,68.36,958.98,0.46,8.5
716,7160,247.07,56.64,960.45,0.46,8.35
717,7170,243.65,65.92,957.52,0.46,8.5
718,7180,255.86,51.27,958.01,0.46,8.43
719,7190,244.63,64.45,958.98,0.45,8.34
720,7200,252.93,43.95,941.41,0.45,8.52
721,7210,247.07,56.64,952.15,0.45,8.64
722,7220,251.46,57.62,951.66,0.45,8.58
723,7230,250.98,63.96,955.57,0.44,8.51
724,7240,258.79,62.99,949.71,0.44,8.59
725,7250,246.09,69.82,948.24,0.43,8.57
726,7260,246.58,69.34,958.5,0.43,8.59
727,7270,246.09,60.55,962.4,0.43,8.58
728,7280,248.54,67.87,958.01,0.42,8.45
729,7290,233.89,53.22,957.52,0.42,8.69
730,7300,235.35,62.5,968.26,0.41,8.53
731,7310,238.77,62.01,961.43,0.41,8.58
732,7320,240.23,64.45,967.77,0.41,8.2
733,7330,254.88,54.69,964.36,0.41,8.31
734,7340,256.35,62.99,970.7,0.41,8.2
735,7350,250.98,62.01,945.31,0.41,8.43
736,7360,232.91,56.64,955.57,0.41,8.17
737,7370,238.28,63.48,954.1,0.42,8.37
738,7380,255.86,69.34,958.98,0.42,8.53
739,7390,250.49,57.62,953.12,0.42,8.61
740,7400,239.26,59.08,952.15,0.43,8.5
741,7410,234.86,67.38,946.29,0.43,8.5
742,7420,243.16,63.96,958.01,0.43,8.37
743,7430,264.65,72.75,955.08,0.43,8.47
744,7440,242.19,56.64,965.82,0.43,8.3
745,7450,245.61,68.85,968.75,0.43,8.51
746,7460,240.72,56.15,962.4,0.44,8.5
747,7470,256.84,58.11,958.5,0.44,8.49
748,7480,253.42,57.62,955.57,0.44,8.52
749,7490,254.88,59.08,958.01,0.44,8.61
750,7500,237.79,64.45,951.66,0.44,8.32
751,7510,231.93,54.69,954.59,0.44,8.45
752,7520,243.65,65.92,960.94,0.44,8.33
753,7530,235.35,62.99,956.05,0.44,8.4
754,7540,241.7,63.96,959.96,0.44,8.42
755,7550,230.96,75.68,960.45,0.44,8.36
756,7560,248.05,74.71,958.98,0.44,8.44
757,7570,252.44,62.99,960.94,0.44,8.66
758,7580,252.93,61.52,951.66,0.43,8.51
759,7590,231.93,72.75,966.8,0.43,8.48
760,7600,249.02,70.8,953.12,0.43,8.33
761,7610,263.67,66.41,965.33,0.43,8.61
762,7620,248.54,53.71,958.98,0.43,8.33
763,7630,245.61,65.43,955.57,0.42,8.42
764,7640,246.58,49.32,958.5,0.42,8.3
765,7650,250.98,60.06,952.64,0.43,8.53
766,7660,242.19,67.38,960.94,0.42,8.42
767,7670,258.79,55.66,954.59,0.43,8.48
768,7680,250,67.87,963.38,0.43,8.39
769,7690,246.58,60.55,941.41,0.43,8.68
770,7700,241.7,55.66,965.33,0.44,8.5
771,7710,252.93,60.55,958.5,0.43,8.39
772,7720,261.23,52.25,958.5,0.43,8.51
773,7730,249.51,74.22,957.03,0.43,8.63
774,7740,247.07,53.71,948.24,0.43,8.3
775,7750,242.68,62.5,954.59,0.43,8.65
776,7760,252.44,59.57,949.71,0.43,8.5
777,7770,248.05,63.48,960.45,0.44,8.51
778,7780,246.09,63.48,968.26,0.44,8.33
779,7790,234.37,60.55,951.66,0.45,8.57
780,7800,238.77,62.5,952.64,0.45,8.47
781,7810,249.51,52.25,960.94,0.45,8.44
782,7820,239.75,63.48,956.54,0.46,8.45
783,7830,247.07,63.48,953.12,0.46,8.42
784,7840,236.33,68.36,961.43,0.46,8.29
785,7850,254.39,69.82,960.94,0.46,8.39
786,7860,231.93,77.15,965.82,0.46,8.36
787,7870,249.02,66.41,959.96,0.45,8.29
788,7880,240.23,58.59,959.96,0.44,8.41
789,7890,239.75,54.69,964.36,0.44,8.55
790,7900,244.63,54.2,964.84,0.43,8.3
791,7910,248.05,59.57,958.98,0.42,8.67
792,7920,255.37,61.04,948.24,0.42,8.3
793,7930,231.45,58.11,952.64,0.42,8.4
794,7940,261.23,67.38,949.71,0.42,8.48
795,7950,258.3,60.06,960.45,0.42,8.33
796,7960,257.32,69.34,950.68,0.43,8.31
797,7970,260.74,51.76,954.59,0.43,8.29
798,7980,237.79,59.08,964.84,0.43,8.97
799,7990,240.23,65.92,967.29,0.43,8.33
800,8000,242.19,57.62,959.47,0.43,7.87
801,8010,246.09,55.18,951.66,0.43,8.3
802,8020,237.79,64.45,951.66,0.43,8.34
803,8030,230.96,63.96,950.68,0.43,8.63
804,8040,233.89,63.48,950.68,0.43,8.42
805,8050,246.09,60.55,966.8,0.43,8.5
806,8060,258.79,56.64,957.03,0.43,8.59
807,8070,242.19,63.48,962.89,0.43,8.3
808,8080,246.09,57.13,952.15,0.43,8.31
809,8090,248.05,67.87,950.68,0.43,8.43
810,8100,247.07,58.59,961.91,0.43,8.36
811,8110,256.35,71.78,958.01,0.44,8.41
812,8120,255.37,68.36,956.05,0.45,8.42
813,8130,258.3,54.69,966.31,0.44,8.54
814,8140,252.44,55.18,955.08,0.45,8.38
815,8150,257.81,70.31,952.15,0.45,8.42
816,8160,241.7,55.18,958.98,0.45,8.4
817,8170,248.05,64.94,961.91,0.45,8.36
818,8180,246.09,73.24,958.98,0.45,8.53
819,8190,233.89,67.87,957.52,0.44,8.37
820,8200,238.77,73.73,954.59,0.44,8.43
821,8210,244.63,63.48,957.03,0.45,8.5
822,8220,250,59.08,960.45,0.45,8.43
823,8230,250.98,58.11,943.85,0.44,8.59
824,8240,246.58,73.24,959.47,0.44,8.34
825,8250,246.09,52.73,967.29,0.43,8.51
826,8260,238.28,70.31,960.45,0.43,8.43
827,8270,244.63,49.8,948.73,0.44,8.37
828,8280,250,56.15,955.57,0.43,8.47
829,8290,248.54,47.85,963.87,0.43,8.34
830,8300,241.7,58.11,965.33,0.43,8.48
831,8310,249.02,64.94,956.54,0.43,8.36
832,8320,230.47,62.5,953.12,0.43,8.48
833,8330,246.58,63.48,968.26,0.43,8.44
834,8340,260.74,75.2,962.4,0.42,8.43
835,8350,260.74,48.34,956.05,0.42,8.36
836,8360,255.86,68.85,955.57,0.43,8.34
837,8370,237.3,59.57,960.45,0.43,8.54
838,8380,248.54,62.01,950.2,0.43,8.4
839,8390,244.63,53.22,956.05,0.43,8.58
840,8400,225.1,58.59,958.5,0.43,8.27
841,8410,235.35,60.06,967.29,0.43,8.64
842,8420,245.61,51.27,966.8,0.44,8.5
843,8430,250.98,67.38,961.91,0.44,8.45
844,8440,246.09,62.01,952.15,0.45,8.54
845,8450,241.21,55.18,951.17,0.46,8.28
846,8460,239.26,46.39,944.34,0.46,8.41
847,8470,241.21,51.27,952.64,0.47,8.55
848,8480,252.93,62.01,954.59,0.47,8.32
849,8490,247.07,62.01,958.5,0.47,8.62
850,8500,242.68,67.38,958.98,0.47,8.3
851,8510,243.16,69.34,967.77,0.48,8.2
852,8520,246.09,62.5,966.31,0.48,8.53
853,8530,242.19,70.8,962.89,0.47,8.48
854,8540,248.54,53.22,956.05,0.47,8.4
855,8550,241.21,64.94,952.64,0.47,8.58
856,8560,255.37,62.99,958.01,0.46,8.32
857,8570,244.63,75.68,959.96,0.45,8.65
858,8580,242.19,63.96,963.38,0.45,8.36
859,8590,252.44,52.73,952.64,0.44,8.64
860,8600,228.03,63.96,966.31,0.43,8.32
861,8610,242.68,56.64,971.19,0.43,8.63
862,8620,248.54,62.01,949.22,0.42,8.2
863,8630,260.74,67.38,961.91,0.42,8.48
864,8640,239.75,66.41,953.61,0.42,8.39
865,8650,245.12,68.36,957.52,0.42,8.46
866,8660,236.82,70.31,951.17,0.42,8.47
867,8670,241.7,55.18,955.57,0.42,8.37
868,8680,250,61.52,952.64,0.42,8.42
869,8690,225.59,62.01,946.29,0.42,8.45
870,8700,242.68,60.55,952.64,0.42,8.41
871,8710,255.37,60.55,944.34,0.42,8.32
872,8720,249.51,65.43,954.59,0.42,8.45
873,8730,251.46,54.2,961.43,0.43,8.51
874,8740,245.61,60.55,948.73,0.43,8.33
875,8750,237.79,63.96,954.59,0.43,8.56
876,8760,248.05,58.11,953.12,0.43,8.31
877,8770,247.07,56.15,943.85,0.44,8.56
878,8780,248.05,52.73,967.29,0.44,8.47
879,8790,246.09,55.66,946.29,0.44,8.58
880,8800,241.21,65.43,959.47,0.44,8.36
881,8810,241.7,71.78,960.94,0.44,8.39
882,8820,245.61,60.06,963.87,0.44,8.49
883,8830,255.37,62.99,950.68,0.45,8.54
884,8840,230.47,53.22,963.87,0.44,8.32
885,8850,242.19,55.66,959.96,0.44,8.27
886,8860,230.47,56.64,960.45,0.44,8.49
887,8870,250.98,71.78,961.91,0.44,8.4
888,8880,242.68,50.29,960.94,0.43,8.37
889,8890,236.33,74.71,958.98,0.43,8.48
890,8900,243.16,55.18,970.21,0.43,8.4
891,8910,242.19,60.55,955.57,0.43,8.5
892,8920,245.12,66.89,960.45,0.43,8.36
893,8930,243.16,51.27,947.27,0.43,8.63
894,8940,252.44,50.78,961.91,0.43,8.3
895,8950,244.63,51.76,952.64,0.43,8.7
896,8960,256.35,66.89,963.87,0.43,8.5
897,8970,252.93,56.64,956.751144317299,0.43,8.39
898,8980,241.21,57.62,958.5,0.43,8.51
899,8990,247.56,65.92,961.43,0.43,8.42
900,9000,240.72,63.96,961.43,0.43,8.5
901,9010,250,54.69,948.24,0.43,8.4
902,9020,244.63,52.25,953.61,0.43,8.17
903,9030,244.14,62.01,957.52,0.42,8.6
904,9040,243.65,62.5,951.66,0.43,8.33
905,9050,238.77,62.99,954.59,0.43,8.38
906,9060,244.63,74.71,957.52,0.43,8.44
907,9070,239.26,63.96,962.89,0.43,8.47
908,9080,233.89,74.22,957.52,0.43,8.19
909,9090,242.19,74.22,958.98,0.43,8.69
910,9100,234.37,60.55,960.94,0.44,8.5
911,9110,246.09,70.8,970.7,0.45,8.44
912,9120,253.42,68.85,946.29,0.46,8.29
913,9130,245.61,65.92,960.94,0.47,8.41
914,9140,251.95,53.22,958.01,0.48,8.23
915,9150,250,73.73,963.87,0.49,8.56
916,9160,250.49,65.92,957.03,0.5,8.37
917,9170,246.09,55.66,961.91,0.51,8.36
918,9180,249.51,60.55,952.15,0.51,8.3
919,9190,243.16,60.06,961.43,0.51,8.59
920,9200,239.75,57.62,957.03,0.51,8.31
921,9210,237.3,49.8,959.96,0.51,8.31
922,9220,238.77,65.92,951.17,0.5,8.41
923,9230,236.82,56.64,947.75,0.5,8.59
924,9240,247.07,54.2,959.47,0.49,8.36
925,9250,250,60.55,963.38,0.48,8.3
926,9260,242.19,56.15,956.05,0.47,8.46
927,9270,231.93,55.18,964.84,0.46,8.52
928,9280,236.33,63.96,967.29,0.45,8.31
929,9290,245.61,52.73,973.14,0.45,8.61
930,9300,237.79,73.24,952.15,0.44,8.44
931,9310,241.7,53.22,953.12,0.43,8.44
932,9320,253.42,57.13,970.21,0.43,8.4
933,9330,248.54,61.52,947.27,0.43,8.62
934,9340,255.37,53.71,959.47,0.42,8.3
935,9350,255.86,69.34,967.77,0.42,8.41
936,9360,242.68,68.85,953.61,0.43,8.51
937,9370,237.3,58.59,946.78,0.42,8.39
938,9380,237.79,69.34,956.05,0.43,8.5
939,9390,241.7,55.66,945.8,0.43,8.44
940,9400,241.21,62.01,953.12,0.43,8.2
941,9410,249.51,59.08,959.96,0.43,8.58
942,9420,239.26,55.66,960.45,0.44,8.33
943,9430,247.56,53.22,968.75,0.44,8.28
944,9440,247.56,59.08,960.45,0.44,8.4
945,9450,243.16,66.41,958.5,0.45,8.4
946,9460,246.58,64.45,959.47,0.45,8.3
947,9470,234.86,51.76,963.87,0.45,8.56
948,9480,253.91,62.99,962.4,0.46,8.3
949,9490,255.37,63.48,957.03,0.45,8.51
950,9500,233.89,62.01,966.8,0.45,8.16
951,9510,236.33,62.99,947.75,0.45,8.33
952,9520,250,57.13,970.21,0.45,8.37
953,9530,255.37,69.34,967.29,0.45,8.47
954,9540,243.65,60.06,951.66,0.45,8.28
955,9550,241.21,65.43,948.24,0.44,8.53
956,9560,240.72,68.36,949.22,0.44,8.28
957,9570,257.32,60.55,950.68,0.44,8.58
958,9580,244.63,62.99,957.03,0.44,8.38
959,9590,236.82,62.5,964.36,0.43,8.58
960,9600,246.58,60.55,960.45,0.43,8.59
961,9610,253.91,64.94,950.68,0.43,8.36
962,9620,234.86,55.18,958.01,0.43,8.3
963,9630,242.68,66.41,962.89,0.43,8.59
964,9640,239.26,65.43,951.66,0.43,8.36
965,9650,232.42,62.99,950.68,0.42,8.69
966,9660,229.98,71.78,959.96,0.42,8.4
967,9670,237.79,59.57,963.87,0.43,8.47
968,9680,239.75,75.2,959.47,0.43,8.43
969,9690,229,66.41,966.8,0.43,8.63
970,9700,248.05,53.71,963.87,0.43,8.27
971,9710,240.23,64.45,952.15,0.43,8.56
972,9720,244.14,48.83,950.2,0.43,8.36
973,9730,248.05,70.8,950.68,0.43,8.39
974,9740,245.12,49.8,948.73,0.43,8.5
975,9750,249.51,67.87,951.17,0.43,8.33
976,9760,254.88,69.82,961.43,0.44,8.34
977,9770,240.72,65.43,949.22,0.44,8.57
978,9780,244.14,57.13,959.96,0.45,8.29
979,9790,249.02,55.18,959.47,0.46,8.48
980,9800,245.12,61.04,955.57,0.46,8.3
981,9810,247.56,74.22,955.08,0.47,8.4
982,9820,248.54,70.31,944.34,0.48,8.48
983,9830,239.75,69.34,953.12,0.49,8.41
984,9840,246.58,62.5,955.08,0.5,8.24
985,9850,247.56,52.25,962.89,0.51,8.56
986,9860,254.88,61.52,961.91,0.51,8.36
987,9870,237.79,52.25,966.8,0.51,8.39
988,9880,241.21,53.71,970.21,0.52,8.46
989,9890,232.42,70.8,951.17,0.51,8.4
990,9900,241.7,65.92,956.54,0.51,8.17
991,9910,242.19,64.94,964.36,0.5,8.67
992,9920,240.72,41.02,952.15,0.49,8.47
993,9930,252.93,62.01,950.68,0.48,8.47
994,9940,250,57.62,961.91,0.47,8.48
995,9950,258.79,66.89,960.94,0.47,8.34
996,9960,250,55.66,965.82,0.46,8.3
997,9970,243.65,71.29,953.61,0.45,8.64
998,9980,257.81,53.22,941.89,0.45,8.4
999,9990,259.28,67.38,951.17,0.44,8.32
1000,10000,246.09,68.36,962.4,0.43,8.53
1001,10010,241.21,53.22,955.08,0.43,8.3
1002,10020,246.58,67.87,958.98,0.43,8.22
1003,10030,233.4,65.43,962.4,0.42,8.53
1004,10040,246.58,64.45,967.77,0.43,8.46
1005,10050,233.4,64.94,963.87,0.42,8.39
1006,10060,244.14,56.64,962.89,0.43,8.33
1007,10070,242.19,62.99,963.38,0.43,8.5
1008,10080,238.77,64.94,946.78,0.43,8.5
1009,10090,250,55.66,947.27,0.43,8.44
1010,10100,241.7,60.06,957.52,0.44,8.31
1011,10110,252.93,54.69,951.66,0.44,8.43
1012,10120,237.79,58.11,960.94,0.44,8.44
1013,10130,235.84,61.52,955.08,0.45,8.48
1014,10140,238.77,60.55,960.45,0.45,8.27
1015,10150,238.28,64.94,959.96,0.45,8.58
1016,10160,254.39,61.52,953.12,0.45,8.45
1017,10170,238.77,75.2,956.05,0.45,8.36
1018,10180,241.21,62.5,950.68,0.45,8.29
1019,10190,242.19,76.17,958.01,0.45,8.62
1020,10200,247.56,55.66,941.41,0.45,8.36
1021,10210,245.61,57.13,959.47,0.45,8.43
1022,10220,244.63,61.04,953.12,0.45,8.33
1023,10230,244.14,64.94,972.66,0.45,8.54
1024,10240,244.63,66.41,971.68,0.44,8.26
1025,10250,246.09,39.55,960.45,0.44,8.38
1026,10260,236.33,69.82,956.54,0.44,8.18
1027,10270,248.05,67.87,958.01,0.43,8.56
1028,10280,240.23,67.87,955.08,0.43,8.3
1029,10290,250,63.96,951.17,0.43,8.4
1030,10300,247.56,62.01,964.84,0.43,8.5
1031,10310,230.96,72.27,956.05,0.43,8.32
1032,10320,250.98,55.66,956.54,0.43,8.23
1033,10330,247.56,63.48,955.57,0.43,8.67
1034,10340,235.35,69.34,964.36,0.43,8.34
1035,10350,246.58,63.48,952.15,0.43,8.31
1036,10360,250.49,81.54,950.68,0.43,8.5
1037,10370,244.14,54.69,969.73,0.43,8.55
1038,10380,243.16,65.43,955.08,0.44,8.31
1039,10390,241.7,56.15,954.1,0.43,8.33
1040,10400,241.7,61.04,961.91,0.43,8.39
1041,10410,242.68,66.89,960.45,0.44,8.53
1042,10420,250.49,62.99,943.36,0.43,8.32
1043,10430,239.75,63.96,959.47,0.43,8.54
1044,10440,253.42,54.2,952.15,0.44,8.4
1045,10450,250.49,67.38,954.1,0.43,8.47
1046,10460,236.82,61.52,957.03,0.44,8.3
1047,10470,252.93,58.59,948.24,0.44,8.59
1048,10480,240.23,56.15,950.68,0.45,8.44
1049,10490,252.44,59.08,949.22,0.45,8.48
1050,10500,237.3,59.57,950.68,0.45,8.37
1051,10510,239.26,67.38,963.38,0.47,8.36
1052,10520,250.98,61.52,958.98,0.47,8.23
1053,10530,236.82,62.99,965.82,0.48,8.58
1054,10540,252.93,66.89,954.59,0.49,8.34
1055,10550,246.58,53.71,962.89,0.5,8.27
1056,10560,243.65,60.55,958.5,0.51,8.47
1057,10570,248.05,56.64,954.1,0.52,8.56
1058,10580,240.23,52.25,958.01,0.52,8.47
1059,10590,249.51,64.94,957.03,0.53,8.43
1060,10600,227.54,56.64,958.5,0.53,8.5
1061,10610,260.74,63.96,961.91,0.52,8.53
1062,10620,247.56,59.57,964.36,0.52,8.22
1063,10630,240.72,62.99,950.68,0.51,8.53
1064,10640,246.09,62.01,957.52,0.5,8.23
1065,10650,249.51,75.68,950.2,0.49,8.58
1066,10660,261.72,60.06,959.47,0.49,8.24
1067,10670,254.88,66.41,964.84,0.47,8.05
1068,10680,240.23,59.08,955.57,0.46,8.45
1069,10690,251.95,58.11,962.4,0.46,8.2
1070,10700,242.68,67.87,961.91,0.45,8.44
1071,10710,248.54,65.43,976.07,0.44,8.37
1072,10720,230.47,61.52,948.73,0.44,8.4
1073,10730,238.77,67.38,952.15,0.43,8.34
1074,10740,251.46,50.29,947.27,0.42,8.43
1075,10750,243.65,54.69,951.17,0.43,8.4
1076,10760,241.7,63.96,955.57,0.43,8.38
1077,10770,242.19,71.29,948.73,0.42,8.68
1078,10780,243.65,58.59,969.73,0.43,8.22
1079,10790,248.54,58.11,964.84,0.43,8.35
1080,10800,251.46,67.87,958.98,0.43,8.36
1081,10810,250.98,68.85,949.22,0.43,8.54
1082,10820,230.96,79.1,966.8,0.44,8.36
1083,10830,244.63,60.55,954.59,0.44,8.4
1084,10840,234.37,62.99,947.27,0.45,8.45
1085,10850,258.79,77.15,965.33,0.45,8.54
1086,10860,247.56,59.57,958.98,0.45,8.2
1087,10870,245.12,57.62,953.12,0.46,8.37
1088,10880,247.07,62.99,955.57,0.46,8.3
1089,10890,245.12,47.36,961.91,0.46,8.53
1090,10900,233.89,62.99,965.33,0.46,8.19
1091,10910,249.02,66.41,958.98,0.46,8.32
1092,10920,249.51,60.06,962.4,0.45,8.2
1093,10930,242.19,52.25,958.01,0.45,8.33
1094,10940,252.93,63.96,948.24,0.45,8.5
1095,10950,252.93,55.66,961.43,0.45,8.53
1096,10960,243.65,69.82,957.03,0.45,8.26
1097,10970,249.51,66.89,965.82,0.45,8.29
1098,10980,243.16,61.04,956.05,0.44,8.19
1099,10990,246.09,62.01,960.45,0.44,8.59
1100,11000,249.02,68.85,965.82,0.45,8.41
1101,11010,243.16,71.78,949.71,0.44,8.39
1102,11020,248.05,70.31,956.05,0.44,8.29
1103,11030,244.63,60.06,956.05,0.44,8.33
1104,11040,244.63,75.2,950.68,0.44,8.39
1105,11050,250.49,54.69,951.66,0.43,8.63
1106,11060,239.75,57.62,954.1,0.43,8.36
1107,11070,247.56,66.89,958.5,0.43,8.47
1108,11080,239.75,62.01,949.71,0.43,8.2
1109,11090,247.56,58.11,960.45,0.43,8.39
1110,11100,246.09,69.82,964.84,0.43,8.27
1111,11110,241.21,62.01,963.38,0.43,8.56
1112,11120,237.3,55.18,960.45,0.43,8.5
